,customer_id,first_name,last_name,total_sale_thb,shipping_thb,tax_thb,created_date,updated_date
233,10653,Allyn,Rutley,192.98000000000002,30.39,10.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
234,52576,Allys,Viegas,113.17,18.18,4.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
235,15773,Allyson,Garthland,466.12,30.63,29.439999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
236,16507,Almeta,Di Napoli,174.13,27.64,8.29,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
237,56135,Almira,Mathen,369.92,0.0,19.62,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
238,55332,Almira,Johannesson,254.75,5.0,13.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
239,59296,Almire,Braz,359.12,0.0,21.12,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
240,28920,Aloin,Dack,66.71,10.74,2.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
241,21727,Aloin,Mossop,176.12,0.0,11.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
242,56457,Aloisia,Oliva,538.22,14.2,22.57,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
243,10568,Aloisia,Maghull,392.94,19.66,21.130000000000003,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
244,10030,Alon,Gilliat,170.13,27.44,5.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
245,20296,Alonso,Moreton,53.86,8.55,2.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
246,28895,Alonso,Edmett,46.9,7.46,2.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
247,11134,Alonso,de Lloyd,57.27,9.09,2.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
248,58713,Alonzo,Earland,114.82,18.19,5.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
249,55824,Aloysia,Ludlom,125.46,0.0,8.21,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
250,56645,Aloysius,Alberti,55.68,8.92,2.16,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
251,58697,Alphard,Jost,222.83,0.0,6.28,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
252,10661,Alphonso,Irnys,209.14999999999998,5.98,7.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
253,55087,Alva,Pownall,168.61,9.99,8.620000000000001,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
254,52336,Alva,Carncross,130.79,0.0,8.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
255,15817,Alvan,Tal,75.12,11.83,4.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
256,21260,Alvie,Fenners,196.07999999999998,5.0,8.23,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
257,50085,Alvina,Egdell,68.93,10.92,3.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
258,58936,Alvy,Insull,69.65,11.09,3.11,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
259,55073,Alvy,Durber,16.55,5.0,0.65,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
260,54019,Alwin,Mayhou,97.84,15.78,3.16,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
261,11155,Alyda,Casellas,34.06,5.46,1.3,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
262,11033,Alysa,Molloy,537.85,19.19,30.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
263,14174,Alysia,Largen,126.47,0.0,8.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
264,16382,Alyson,Maddra,117.88,0.0,5.08,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
265,15067,Amabelle,Nassau,140.46,0.0,3.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
266,12550,Amabelle,Jehaes,121.52,19.1,6.92,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
267,15452,Amabelle,Eldershaw,98.27,15.63,4.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
268,59121,Amabelle,Dikelin,120.75,0.0,7.9,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
269,10995,Amalee,Tendahl,62.88,10.0,2.88,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
270,17891,Amaleta,Elmer,48.13,7.64,2.29,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
271,14189,Amanda,Knutsen,67.98,10.92,2.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
272,55152,Amargo,Ben,139.03,0.0,8.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
273,12402,Amble,Woolfenden,75.76,12.19,2.62,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
274,13031,Ambros,Tisor,34.53,5.46,1.77,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
275,20038,Ambrosius,Gordon-Giles,195.29,0.0,11.49,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
276,51662,Ame,Dandie,392.29,0.0,15.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
277,56147,Ame,Jubert,120.92,0.0,8.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
278,12797,Amelia,Habershon,50.4,8.0,2.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
279,13799,Amelina,Picard,214.29,0.0,8.69,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
280,14560,Ameline,Govinlock,319.84000000000003,13.81,13.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
281,14040,Amelita,Dybald,191.45,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
282,27826,Amii,Bachura,113.74,0.0,6.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
283,10933,Amity,Wapples,250.74,0.0,9.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
284,56009,Amity,Dobrowolny,80.5,13.1,1.9,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
285,57415,Amos,Heenan,90.09,14.53,2.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
286,59229,Ana,Iacobini,56.42,9.1,1.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
287,13939,Anabal,Bahia,143.46,0.0,6.11,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
288,11686,Anabal,Ducarne,326.08000000000004,6.19,13.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
289,13478,Anabel,Gorst,458.13,0.0,25.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
290,54715,Anabel,Iorizzo,308.37,5.0,17.169999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
291,16689,Anabel,Walshaw,128.73,0.0,6.83,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
292,27253,Anabelle,Meletti,123.64,0.0,8.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
293,14505,Anabelle,Slocum,670.34,0.0,37.94,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
294,51388,Anabelle,Immings,73.19,11.64,3.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
295,20336,Analiese,Crotty,117.65,0.0,7.7,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
296,22626,Anallese,McQueen,288.82,0.0,19.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
297,16183,Anallise,Fosdike,70.07,11.1,3.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
298,15685,Anastasia,Ratcliff,347.26,0.0,19.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
299,15608,Anastasie,Heinschke,211.2,0.0,11.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
300,20580,Anastasie,Seeger,183.56,0.0,7.06,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
301,52475,Anatollo,Jager,218.2,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
302,11876,Andee,ffrench Beytagh,288.1,0.0,16.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
303,56522,Andee,MacKettrick,108.84,0.0,4.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
304,14135,Andi,Doiley,127.99,0.0,5.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
305,50224,Andi,Danilchev,63.12,10.18,2.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
306,20138,Andi,Scain,316.89,0.0,19.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
307,49742,Andie,Ferries,86.8,14.0,2.8,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
308,15610,Andie,Portail,144.53,0.0,8.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
309,10684,Andonis,Burfoot,423.36,13.08,27.729999999999997,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
310,14786,Andonis,Littledike,28.64,5.0,1.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
311,45542,Andras,Battie,169.76,0.0,9.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
312,10091,Andrea,Roistone,174.15,0.0,6.7,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
313,58532,Andrea,Greetham,203.41,0.0,12.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
314,27772,Andreana,Tanswell,116.75,18.35,6.65,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
315,51927,Andreas,Truitt,132.92,0.0,7.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
316,10329,Andree,Peddowe,120.27,19.09,5.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
317,59073,Andrei,Braime,119.6,19.29,3.86,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
318,55593,Andrei,Yemm,115.60000000000001,19.189999999999998,5.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
319,15583,Andrej,oldey,121.59,19.11,6.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
320,10454,Andrej,Sex,459.92999999999995,0.0,26.029999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
321,49880,Andrej,Emmanuele,156.19,0.0,8.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
322,15361,Andres,Yeatman,15.62,5.0,0.72,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
323,10795,Andriana,Newhouse,145.88,0.0,8.58,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
324,56634,Andriana,Wordesworth,204.75,0.0,8.3,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
325,11770,Andriana,Pates,38.32,6.18,1.24,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
326,27423,Andros,Aiston,112.18,0.0,4.83,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
327,13909,Andros,Gatus,123.94,19.48,7.06,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
328,12669,Andy,Colnett,200.02,0.0,13.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
329,16542,Andy,Piens,211.26,0.0,11.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
330,20914,Anestassia,Lyfe,338.0,16.74,12.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
331,22139,Anestassia,Phonix,80.53,12.91,3.07,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
332,57807,Anett,Hawthorn,24.24,5.0,1.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
333,27298,Anette,Tewkesberry,106.3,16.74,5.86,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
334,49756,Anette,Kinneally,244.9,0.0,10.1,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
335,17080,Ange,Skyram,109.18,0.0,7.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
336,56633,Ange,Davidov,342.19,25.990000000000002,17.9,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
337,59158,Ange,Job,302.02,0.0,16.42,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
338,50133,Ange,Delahunty,50.65,8.17,1.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
339,21455,Angel,Cradduck,110.87,0.0,4.57,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
340,21168,Angela,Syms,65.81,10.55,2.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
341,22160,Angela,Pheasey,115.29,0.0,7.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
342,59492,Angelika,Scrannage,120.57,0.0,6.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
343,55121,Angelique,Challicombe,676.3299999999999,0.0,41.28,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
344,20542,Angelle,Ellington,80.97,13.06,2.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
345,10372,Angil,Ruffey,138.6,23.1,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
346,20956,Angus,Garwell,11.68,5.0,0.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
347,15645,Angus,Brookz,135.34,0.0,6.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
348,28703,Anissa,Lashmar,19.5,5.0,0.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
349,22153,Anita,Ecclesall,63.06,10.01,3.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
350,50471,Anitra,Baccus,110.28,17.47,5.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
351,55129,Anjanette,Tunney,214.16,5.08,11.83,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
352,56441,Ann,Bickerdyke,41.37,6.54,2.13,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
353,57271,Anna-diana,Kilminster,116.74,18.53,5.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
354,57884,Anna-maria,Crosen,152.46,0.0,6.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
355,56740,Annabal,Sandison,23.88,5.0,0.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
356,59442,Annabell,Hartin,328.82,13.47,17.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
357,12465,Annadiane,Donnan,41.61,6.54,2.37,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
358,58569,Annaliese,Busch,137.92,0.0,9.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
359,51355,Annaliese,Pettman,263.83,15.83,15.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
360,15786,Annamarie,Howle,108.64,17.46,3.88,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
361,58368,Anne,Vasnetsov,106.02,17.1,3.42,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
362,55380,Anne-marie,Langthorn,20.07,5.0,0.62,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
363,21695,Annecorinne,Guerreiro,276.98,0.0,11.23,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
364,28818,Annemarie,Tinmouth,295.7,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
365,43855,Annetta,Klaffs,125.34,0.0,7.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
366,57090,Annice,Clemmens,241.83999999999997,18.84,14.350000000000001,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
367,15418,Annis,Playden,113.11,17.99,5.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
368,58562,Annissa,Channon,412.92999999999995,15.84,26.840000000000003,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
369,14573,Annissa,Scawton,208.95,7.64,9.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
370,56239,Annmaria,Armell,112.39,17.84,5.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
371,59074,Annnora,Scibsey,100.57000000000001,17.380000000000003,4.890000000000001,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
372,11092,Ansell,Pleasaunce,51.96,8.38,1.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
373,45761,Anselma,Heinssen,104.45,0.0,4.45,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
374,24056,Anselma,Lalevee,143.11,0.0,9.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
375,13696,Anselma,Lyngsted,256.92,0.0,13.97,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
376,20111,Anstice,Persitt,69.1,11.1,2.5,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
377,20522,Anthea,Wright,76.17,12.01,4.11,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
378,27816,Anthea,Jiran,129.82,0.0,7.92,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
379,58328,Anthony,Acom,142.75,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
380,19279,Antin,Cookney,42.69,6.71,2.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
381,59976,Antin,Iiannoni,222.23,13.09,11.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
382,12626,Antoine,Smerdon,109.4,17.28,5.72,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
383,18136,Antoinette,Simonel,109.56,17.46,4.8,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
384,58895,Anton,Prosser,91.78,14.54,4.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
385,50285,Antone,Blacker,72.22,11.44,3.58,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
386,51934,Antone,Dany,10.62,5.0,0.22,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
387,57638,Antone,Hostan,29.65,5.0,1.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
388,10531,Antonella,Morkham,204.14,15.29,12.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
389,57511,Antoni,Thominga,122.11,19.66,4.15,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
390,12321,Antonia,Bridgwater,25.89,5.0,0.89,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
391,56575,Antonie,Dockwra,116.86,18.55,5.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
392,54761,Antonin,Waleran,83.51,13.47,2.69,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
393,17489,Antonina,Digan,73.95,11.82,3.03,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
394,49343,Antonina,Kesten,120.13,20.09,6.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
395,10116,Any,Newbegin,106.05,0.0,6.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
396,59106,Any,Peck,114.66,18.2,5.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
397,27049,Any,Crookes,30.19,5.0,1.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
398,16252,April,Gehringer,322.19,0.0,18.24,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
399,12413,April,Sorbey,91.66,14.55,4.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
400,10365,Arabela,MacAlpin,109.4,17.28,5.72,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
401,13469,Arabelle,Mingardi,105.82,16.73,5.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
402,10201,Archibald,Busson,62.05,9.83,3.07,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
403,55772,Arda,Dorey,312.31,0.0,12.01,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
404,59221,Ardeen,Vazquez,85.47,13.46,4.71,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
405,17418,Ardelis,Belch,101.54,16.01,5.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
406,27445,Ardella,Hise,72.26,11.47,3.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
407,12483,Ardelle,Sutherden,261.19,0.0,11.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
408,56299,Ardene,Reilly,113.68,0.0,6.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
409,12838,Ardine,Gulk,101.0,16.0,5.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
410,21705,Ardine,Millership,110.22,18.37,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
411,22054,Ardine,Allan,197.98,0.0,13.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
412,51593,Ardis,Hebbard,132.08,0.0,7.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
413,15105,Ardra,Wishart,123.98,19.64,6.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
414,18181,Ardyth,Loach,782.11,0.0,46.01,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
415,21112,Aretha,Quakley,116.91,18.52,5.79,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
416,58913,Ari,Oby,104.99,0.0,4.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
417,16959,Ariana,Diglin,66.53,10.56,3.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
418,59067,Aridatha,Babington,147.63,0.0,5.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
419,16663,Aridatha,Parmby,184.66,0.0,10.86,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
420,56121,Aridatha,Cogan,158.45,25.1,7.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
421,55950,Arie,Verbrugge,436.55,0.0,18.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
422,51799,Arie,Harbach,112.94,0.0,6.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
423,10146,Ariel,Preto,60.67,9.63,2.89,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
424,55978,Ariella,Cottage,108.78,0.0,4.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
425,14545,Ario,Vynoll,255.57,0.0,14.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
426,17199,Aristotle,Bulcock,33.79,5.45,1.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
427,56290,Aristotle,Cornall,107.3,0.0,7.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
428,54720,Aristotle,Maryott,96.26,15.28,4.58,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
429,22592,Arlana,Buncom,128.7,0.0,4.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
430,59588,Arlee,Teresia,169.71,0.0,9.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
431,58898,Arleen,Bennedick,330.81,18.55,16.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
432,14713,Arleen,Dutt,102.6,17.1,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
433,18464,Arlen,Mouan,277.5,18.18,14.670000000000002,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
434,44233,Arlette,Rendbaek,56.42,9.1,1.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
435,20697,Arlie,Turbill,22.13,5.0,0.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
436,58760,Arlie,Sanbroke,347.32,0.0,16.07,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
437,54117,Arliene,Parker,121.22,19.28,5.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
438,17734,Arlin,Fadell,64.2,10.19,3.06,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
439,56193,Arlin,Pimblotte,217.99,16.54,11.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
440,15008,Arlin,Mea,10.72,5.0,0.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
441,19644,Arlina,Sharvell,188.1,0.0,10.65,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
442,59167,Arlinda,Haney,16.66,5.0,0.76,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
443,17519,Arlinda,Danton,155.4,0.0,10.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
444,15095,Arline,Elvidge,38.19,6.16,1.23,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
445,13370,Arly,Stollenbecker,193.44,5.0,11.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
446,55675,Arman,Wermerling,281.36,0.0,18.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
447,55601,Arman,Yerrington,359.71000000000004,0.0,20.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
448,57906,Armand,Georger,79.16,12.54,3.92,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
449,55001,Armando,Leamon,138.11,0.0,5.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
450,55866,Armando,Minchindon,96.07,15.1,5.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
451,10230,Armin,Gennerich,96.39,15.27,4.77,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
452,19595,Arne,Bachman,30.36,5.0,1.71,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
453,51823,Arne,Stein,161.33,0.0,10.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
454,14277,Arney,Pearman,134.37,0.0,5.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
455,21057,Arney,Kitcat,99.54,15.99,3.6,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
456,57603,Arney,Starkings,258.53,0.0,17.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
457,54713,Arni,Pethybridge,201.5,0.0,7.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
458,14913,Arni,Dare,158.47,0.0,9.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
459,58708,Arnold,Stonebridge,60.88,9.82,1.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
460,15884,Arnoldo,Lampett,108.16,0.0,6.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
461,15226,Arny,Easter,221.33,0.0,9.53,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
462,54608,Arri,Daye,16.53,5.0,0.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
463,58454,Artair,Hardisty,299.62,18.73,18.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
464,17943,Arte,Bearns,201.8,0.0,10.7,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
465,51525,Artemas,Grason,22.18,5.0,0.78,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
